# timestamp tx ty tz qx qy qz qw
1540113194.66188 -1.18074329415568 -5.96168116515258 -0.21319197669999 0.203738335413088 0.691033970529093 -0.627041615662576 -0.29627952086698
1540113194.66388 -1.18073033811756 -5.96166947754991 -0.213220177894355 0.203741473333319 0.691028488269253 -0.62704498067568 -0.296283027954211
1540113194.66588 -1.18071756641085 -5.96165766523274 -0.213248168481007 0.203744147822603 0.69102324456262 -0.627048038621326 -0.29628694700128
1540113194.66788 -1.18070497658729 -5.96164572454339 -0.213275954188422 0.203746336958237 0.691018242398978 -0.627050787743784 -0.296291289844687
1540113194.66988 -1.18069256592575 -5.96163365277592 -0.213303540375388 0.203748024524548 0.691013481971051 -0.627053229918933 -0.296296063228695
1540113194.67188 -1.18068033145094 -5.96162144812639 -0.213330932045083 0.203749199711509 0.691008960850067 -0.627055370421594 -0.296301269094934
1540113194.67388 -1.18066826995208 -5.96160910964307 -0.213358133859149 0.203749856813345 0.691004674161409 -0.627057217692931 -0.296306904872003
1540113194.67588 -1.18065637800158 -5.96159663717663 -0.213385150151765 0.203749994927163 0.691000614760312 -0.627058783107925 -0.296312963765104
1540113194.67788 -1.18064465197377 -5.96158403133043 -0.213411984943724 0.203749617651573 0.690996773407628 -0.627060080742898 -0.296319435045688
1540113194.67988 -1.18063308806354 -5.96157129341068 -0.213438641956508 0.203748732785312 0.690993138945627 -0.627061127143106 -0.296326304341121
1540113194.68188 -1.18062168230506 -5.96155842537672 -0.213465124626364 0.203747352025872 0.690989698473849 -0.627061941090369 -0.296333553924363
1540113194.68388 -1.18061043059047 -5.9615454297912 -0.213491436118376 0.203745490668121 0.690986437524969 -0.627062543370756 -0.296341163003654
1540113194.68588 -1.18059932868853 -5.96153230977033 -0.213517579340541 0.203743167302912 0.690983340240695 -0.627062956542286 -0.296349108012217
1540113194.68788 -1.18058837226336 -5.9615190689341 -0.213543556957848 0.203740403515695 0.690980389547662 -0.627063204702678 -0.296357362897956
1540113194.68988 -1.1805775568931 -5.96150571135651 -0.213569371406347 0.203737223585104 0.690977567333334 -0.627063313257096 -0.296365899413165
1540113194.69188 -1.18056687808859 -5.96149224151578 -0.213595024907229 0.203733654181534 0.690974854621891 -0.627063308685928 -0.296374687404226
1540113194.69388 -1.18055633131209 -5.9614786642446 -0.213620519480896 0.203729724065697 0.690972231750102 -0.62706321831255 -0.296383695101309
1540113194.69588 -1.18054591199593 -5.96146498468031 -0.213645856961043 0.203725463787162 0.690969678543168 -0.627063070071104 -0.296392889408059
1540113194.69788 -1.18053561556124 -5.96145120821517 -0.213671039008725 0.203720905382861 0.690967174490543 -0.627062892274257 -0.296402236191272
1540113194.69988 -1.18052543743661 -5.96143734044659 -0.213696067126439 0.203716082075582 0.690964698921702 -0.627062713380956 -0.296411700570557
1540113194.70188 -1.18051537307678 -5.9614233871273 -0.213720942672196 0.203711027972421 0.690962231181888 -0.627062561764162 -0.296421247207979
1540113194.70388 -1.18050541798133 -5.96140935411563 -0.213745666873593 0.203705777763211 0.690959750807802 -0.627062465478567 -0.296430840597679
1540113194.70588 -1.18049556771339 -5.9613952473257 -0.213770240841895 0.203700366418922 0.690957237703252 -0.627062452028291 -0.296440445355482
1540113194.70788 -1.18048581791829 -5.96138107267766 -0.213794665586104 0.203694828890016 0.690954672314758 -0.627062548134556 -0.296450026508466
1540113194.70988 -1.18047616434231 -5.96136683604793 -0.213818942027038 0.203689199804784 0.690952035807116 -0.627062779503337 -0.296459549784518
1540113194.71188 -1.18046660285127 -5.9613525432194 -0.213843071011401 0.203683513167638 0.69094931023891 -0.627063170592996 -0.296468981901856
1540113194.71388 -1.18045712944933 -5.96133819983165 -0.213867053325866 0.203677802057374 0.690946478738001 -0.627063744381893 -0.296478290858528
1540113194.71588 -1.1804477402976 -5.9613238113312 -0.213890889711142 0.203672098325398 0.690943525676972 -0.627064522135986 -0.296487446221882
1540113194.71788 -1.18043843173285 -5.96130938292173 -0.213914580876052 0.20366643229392 0.690940436848548 -0.627065523176411 -0.296496419418008
1540113194.71988 -1.18042920028601 -5.96129491951481 -0.213938127511461 0.203660832457104 0.690937199639049 -0.627066764649655 -0.29650518401816
1540113194.72188 -1.18042004269545 -5.96128042569463 -0.213961530300259 0.203655325259949 0.690933803151204 -0.627068261365061 -0.296513715947302
1540113194.72388 -1.18041095590695 -5.96126590571785 -0.213984789917375 0.203649935074516 0.690930238198458 -0.627070025803278 -0.296521993494991
1540113194.72588 -1.1804019370686 -5.96125136352759 -0.214007907025851 0.20364468425391 0.690926497248659 -0.627072068192071 -0.296529997248413
1540113194.72788 -1.18039298352531 -5.96123680276771 -0.214030882272765 0.203639593189238 0.690922574365818 -0.627074396584724 -0.296537710022412
1540113194.72988 -1.1803840928135 -5.96122222679728 -0.214053716285153 0.203634680366568 0.690918465151892 -0.627077016938469 -0.296545116789522
1540113194.73188 -1.18037526265568 -5.96120763870493 -0.214076409665937 0.203629962423877 0.690914166688573 -0.627079933192921 -0.296552204609993
1540113194.73388 -1.18036649095503 -5.9611930413233 -0.214098962989846 0.203625454208004 0.690909677479111 -0.627083147348539 -0.296558962561824
1540113194.73588 -1.18035777579005 -5.96117843724338 -0.214121376799342 0.203621168831589 0.690904997390152 -0.627086659545099 -0.29656538167079
1540113194.73788 -1.18034911540917 -5.96116382882891 -0.214143651600542 0.203617117730021 0.690900127593596 -0.627090468140184 -0.296571454840475
1540113194.73988 -1.18034050822534 -5.96114921823082 -0.214165787859142 0.203613310718378 0.690895070508484 -0.627094569787697 -0.296577176782302
1540113194.74188 -1.18033195281061 -5.96113460740159 -0.214187785996342 0.203609756048368 0.690889829742895 -0.627098959516384 -0.29658254394557
1540113194.74388 -1.18032344789083 -5.96111999810964 -0.21420964638477 0.203606460465274 0.690884410035871 -0.627103630808376 -0.296587554447488
1540113194.74588 -1.18031499234015 -5.96110539195376 -0.214231369344404 0.203603429264895 0.690878817199358 -0.627108575677743 -0.296592208003216
1540113194.74788 -1.18030658517572 -5.96109079037747 -0.214252955138497 0.20360066635049 0.690873058060166 -0.627113784749068 -0.296596505855905
1540113194.74988 -1.18029822555224 -5.96107619468343 -0.214274403969504 0.203598174289722 0.690867140401938 -0.627119247336021 -0.296600450706744
1540113194.75188 -1.18028991275661 -5.96106160604784 -0.214295715974999 0.20359595437161 0.690861072907144 -0.62712495151996 -0.296604046645002
1540113194.75388 -1.18028164620249 -5.96104702553482 -0.214316891223606 0.203594006663473 0.69085486509908 -0.627130884228524 -0.296607299078084
1540113194.75588 -1.18027342542496 -5.96103245411083 -0.214337929710919 0.203592330067888 0.690848527283873 -0.627137031314245 -0.296610214661578
1540113194.75788 -1.18026525007512 -5.96101789265904 -0.214358831355425 0.20359092237964 0.690842070492509 -0.627143377633162 -0.296612801229313
1540113194.75988 -1.18025711991465 -5.96100334199374 -0.214379595994432 0.203589780342684 0.690835506422851 -0.627149907123435 -0.296615067723418
1540113194.76188 -1.1802490348105 -5.96098880287474 -0.214400223379989 0.203588899707106 0.690828847381668 -0.627156602883971 -0.296617024124379
1540113194.76388 -1.18024099472942 -5.96097427602174 -0.214420713174811 0.203588275286082 0.690822106226674 -0.62716344725304 -0.296618681381103
1540113194.76588 -1.18023299973264 -5.96095976212876 -0.214441064948205 0.203587901012856 0.69081529630855 -0.627170421886894 -0.296620051340981
1540113194.76788 -1.1802250499704 -5.96094526187851 -0.214461278171992 0.2035877699977 0.690808431412978 -0.627177507838387 -0.29662114667996
1540113194.76988 -1.18021714567666 -5.96093077595679 -0.214481352216428 0.2035878745849 0.69080152570267 -0.627184685635585 -0.296621980832604
1540113194.77188 -1.1802092871636 -5.96091630506691 -0.214501286346136 0.203588206409725 0.690794593659385 -0.627191935360375 -0.29662256792217
1540113194.77388 -1.18020147481632 -5.96090184994403 -0.21452107971602 0.203588756455415 0.690787650025946 -0.627199236727064 -0.296622922690674
1540113194.77588 -1.1801937090874 -5.96088741136962 -0.214540731367197 0.203589515110162 0.690780709748244 -0.627206569160969 -0.296623060428969
1540113194.77788 -1.18018599049151 -5.96087299018581 -0.214560240222917 0.203590472224107 0.690773787917238 -0.627213911877003 -0.296622996906819
1540113194.77988 -1.18017831960005 -5.96085858730982 -0.214579605084487 0.203591617166324 0.690766899710939 -0.627221243958249 -0.296622748302967
1540113194.78188 -1.18017069703573 -5.9608442037483 -0.214598824627195 0.203592938881818 0.690760060336385 -0.62722854443452 -0.29662233113522
1540113194.78388 -1.18016312346718 -5.9608298406118 -0.214617897396237 0.203594425948532 0.690753284971604 -0.627235792360908 -0.29662176219052
1540113194.78588 -1.18015559960358 -5.96081549912911 -0.214636821802634 0.203596066634344 0.690746588707566 -0.627242966896327 -0.296621058455021
1540113194.78788 -1.18014812618927 -5.96080118066167 -0.214655596119164 0.203597848954072 0.690739986490116 -0.627250047382038 -0.296620237044171
1540113194.78988 -1.18014070399832 -5.96078688671798 -0.214674218476281 0.203599760726492 0.690733493061896 -0.627257013420164 -0.296619315132786
1540113194.79188 -1.18013333382918 -5.96077261896796 -0.214692686858039 0.203601789631345 0.690727122904261 -0.627263844952189 -0.296618309885131
1540113194.79388 -1.18012601649927 -5.96075837925741 -0.214710999098018 0.203603923266356 0.69072089017917 -0.627270522337454 -0.296617238384994
1540113194.79588 -1.18011875283961 -5.96074416962232 -0.214729152875245 0.203606149204258 0.690714808671071 -0.627277026431628 -0.296616117565776
1540113194.79788 -1.18011154368939 -5.96072999230334 -0.214747145710123 0.203608455049809 0.690708891728773 -0.627283338665179 -0.296614964140559
1540113194.79988 -1.18010438989064 -5.96071584976014 -0.214764974960348 0.203610828496825 0.690703152207307 -0.627289441121833 -0.296613794532191
1540113194.80188 -1.18009729228275 -5.9607017446858 -0.214782637816839 0.20361325738521 0.690697602409772 -0.627295316617009 -0.296612624803367
1540113194.80388 -1.18009025169718 -5.96068768002122 -0.214800131299658 0.203615729757983 0.690692254029179 -0.627300948776269 -0.296611470586707
1540113194.80588 -1.180083268952 -5.96067365896952 -0.214817452253937 0.203618233918326 0.690687118090279 -0.627306322113736 -0.296610347014842
1540113194.80788 -1.18007634484652 -5.96065968501042 -0.214834597345796 0.203620758486612 0.690682204891389 -0.627311422110524 -0.296609268650488
1540113194.80988 -1.1800694801559 -5.96064576191465 -0.214851563058277 0.20362329245746 0.690677523946214 -0.627316235293148 -0.296608249416537
1540113194.81188 -1.18006267562576 -5.96063189375833 -0.214868345687257 0.203625825256772 0.690673083925659 -0.627320749311936 -0.296607302526132
1540113194.81388 -1.18005593196681 -5.96061808493738 -0.21488494133738 0.203628346798787 0.690668892599644 -0.627324953019443 -0.29660644041276
1540113194.81588 -1.18004924984939 -5.9606043401819 -0.214901345917976 0.203630847543135 0.690664956778915 -0.627328836548851 -0.296605674660328
1540113194.81788 -1.18004262989817 -5.96059066457058 -0.214917555138988 0.203633318551892 0.690661282256864 -0.62733239139238 -0.296605015933256
1540113194.81988 -1.18003607268675 -5.96057706354479 -0.214933564507052 0.203635751546002 0.690657873752152 -0.627335610478601 -0.296604473907411
1540113194.82188 -1.18002957873364 -5.96056354291476 -0.214949369325727 0.2036381389452 0.690654734872491 -0.62733848822137 -0.296604057223211
1540113194.82388 -1.18002314850155 -5.96055010884577 -0.214964964706233 0.203640473866013 0.690651868132085 -0.627341020496701 -0.296603773494952
1540113194.82588 -1.18001678239795 -5.96053676783634 -0.214980345582338 0.203642750103275 0.690649274990221 -0.627343204591255 -0.296603629342311
1540113194.82788 -1.18001048077574 -5.96052352669625 -0.2149955067254 0.203644962110983 0.690646955890692 -0.627345039149763 -0.296603630422689
1540113194.82988 -1.18000424393385 -5.96051039252445 -0.215010442759413 0.203647104983185 0.690644910301219 -0.627346524122435 -0.296603781463567
1540113194.83188 -1.17999807211791 -5.96049737268702 -0.215025148176048 0.203649174434846 0.690643136752898 -0.627347660712395 -0.296604086294861
1540113194.83388 -1.17999196552085 -5.96048447479512 -0.215039617349698 0.203651166782731 0.690641632879643 -0.62734845132312 -0.296604547881276
1540113194.83588 -1.17998592428356 -5.96047170668295 -0.215053844552524 0.203653078926289 0.690640395457652 -0.627348899505881 -0.296605168354667
1540113194.83788 -1.17997994849552 -5.96045907638571 -0.215067823969496 0.203654908328532 0.690639420444873 -0.627349009907205 -0.296605949046403
1540113194.83988 -1.17997403819544 -5.96044659211751 -0.215081549713436 0.203656652996921 0.690638703020484 -0.627348788216329 -0.296606890519724
1540113194.84188 -1.17996819337188 -5.96043426224937 -0.215095015840065 0.203658311464255 0.690638237624382 -0.627348241112672 -0.296607992602109
1540113194.84388 -1.17996241396389 -5.96042209528715 -0.215108216363046 0.203659882769555 0.690638017996678 -0.627347376213309 -0.29660925441764
1540113194.84588 -1.17995669986165 -5.96041009984949 -0.215121145269024 0.203661366438954 0.690638037217195 -0.627346202020452 -0.29661067441937
1540113194.84788 -1.17995105090712 -5.96039828464578 -0.215133796532676 0.203662762466586 0.69063828774498 -0.627344727868931 -0.296612250421687
1540113194.84988 -1.17994546689465 -5.96038665845411 -0.215146164131749 0.203664071295478 0.690638761457818 -0.627342963873689 -0.296613979632682
1540113194.85188 -1.17993994757162 -5.9603752300992 -0.215158242062108 0.203665293798433 0.690639449691746 -0.627340920877269 -0.296615858686519
1540113194.85388 -1.17993449263909 -5.96036400843038 -0.215170024352779 0.203666431258929 0.690640343280576 -0.627338610397314 -0.296617883675796
1540113194.85588 -1.17992910175242 -5.96035300229953 -0.215181505080988 0.203667485352001 0.69064143259542 -0.62733604457406 -0.29662005018392
1540113194.85788 -1.17992377452192 -5.96034222053903 -0.215192678387214 0.203668458125138 0.690642707584217 -0.627333236117837 -0.296622353317469
1540113194.85988 -1.17991851051347 -5.9603316719397 -0.215203538490223 0.203669351979161 0.690644157811254 -0.627330198256572 -0.296624787738554
1540113194.86188 -1.17991330924916 -5.96032136522877 -0.21521407970212 0.203670169649123 0.690645772496702 -0.627326944683282 -0.296627347697191
1540113194.86388 -1.17990817020794 -5.96031130904782 -0.215224296443385 0.203670914185188 0.690647540556135 -0.627323489503577 -0.29663002706366
1540113194.86588 -1.17990309282622 -5.96030151193076 -0.215234183257926 0.20367158893352 0.690649450640061 -0.627319847183158 -0.296632819360869
1540113194.86788 -1.17989807649856 -5.96029198228172 -0.215243734828113 0.203672197517166 0.690651491173442 -0.627316032495312 -0.296635717796713
1540113194.86988 -1.17989312057824 -5.96028272835307 -0.215252945989828 0.203672743816943 0.690653650395219 -0.627312060468406 -0.296638715296435
1540113194.87188 -1.17988822437796 -5.96027375822331 -0.21526181174751 0.203673231952319 0.690655916397827 -0.62730794633338 -0.296641804534984
1540113194.87388 -1.17988338717042 -5.96026507977507 -0.215270327289192 0.203673666262289 0.690658277166712 -0.627303705471235 -0.296644977969367
1540113194.87588 -1.17987860818899 -5.96025670067305 -0.215278488001552 0.203674051286262 0.690660720619839 -0.627299353360513 -0.296648227871008
1540113194.87788 -1.17987388662834 -5.96024862834194 -0.215286289484951 0.203674391744933 0.6906632346472 -0.627294905524785 -0.296651546358097
1540113194.87988 -1.17986922164507 -5.96024086994442 -0.215293727568482 0.203674692521159 0.690665807150316 -0.627290377480125 -0.296654925427939
1540113194.88188 -1.17986461235832 -5.96023343235907 -0.215300798325009 0.203674958640835 0.690668426081733 -0.627285784682581 -0.296658356989306
1540113194.88388 -1.17986005785047 -5.96022632215834 -0.215307498086215 0.203675195253765 0.69067107948451 -0.627281142475646 -0.296661832894781
1540113194.88588 -1.17985555716771 -5.9602195455865 -0.215313823457642 0.203675407614534 0.690673755531708 -0.62727646603772 -0.2966653449731
1540113194.88788 -1.17985110932071 -5.96021310853759 -0.215319771333738 0.20367560106337 0.690676442565873 -0.627271770329571 -0.296668885061496
1540113194.88988 -1.17984671328525 -5.9602070165334 -0.2153253389129 0.203675781007019 0.690679129138503 -0.627267070041789 -0.29667244503804
1540113194.89188 -1.17984236800285 -5.96020127470133 -0.215330523712515 0.203675952899607 0.690681804049525 -0.627262379542237 -0.296676016853979
1540113194.89388 -1.1798380723814 -5.96019588775248 -0.215335323584008 0.203676122223501 0.690684456386753 -0.627257712823495 -0.296679592566075
1540113194.89588 -1.17983382529582 -5.96019085995946 -0.215339736727882 0.203676294470171 0.690687075565353 -0.627253083450307 -0.296683164368933
1540113194.89788 -1.17982962558866 -5.96018619513446 -0.215343761708766 0.203676475121052 0.690689651367294 -0.627248504507015 -0.296686724627346
1540113194.89988 -1.17982547207076 -5.96018189660711 -0.215347397470453 0.203676669628401 0.690692173980799 -0.627243988544996 -0.296690265908617
1540113194.90188 -1.17982136352189 -5.96017796720249 -0.215350643350951 0.203676883396152 0.690694634039788 -0.627239547530094 -0.296693781014899
1540113194.90388 -1.17981729869135 -5.96017440921906 -0.215353499097521 0.203677121760771 0.690697022663324 -0.627235192790047 -0.29669726301552
1540113194.90588 -1.17981327629867 -5.96017122440662 -0.215355964881722 0.203677389972112 0.690699331495048 -0.627230934961917 -0.296700705279313
1540113194.90788 -1.17980929503416 -5.96016841394423 -0.215358041314456 0.20367769317427 0.690701552742616 -0.627226783939509 -0.296704101506952
1540113194.90988 -1.17980535355962 -5.96016597841821 -0.215359729461014 0.203678036386426 0.690703679217133 -0.6272227488208 -0.296707445763271
1540113194.91188 -1.17980145050893 -5.96016391780006 -0.215361030856112 0.203678424483705 0.690705704372583 -0.627218837855358 -0.296710732509602
1540113194.91388 -1.17979758448872 -5.96016223142441 -0.215361947518945 0.203678862178019 0.690707622345257 -0.627215058391762 -0.296713956636099
1540113194.91588 -1.17979375407896 -5.96016091796699 -0.215362481968224 0.203679353998918 0.690709427993186 -0.627211416825026 -0.29671711349407
1540113194.91788 -1.17978995783365 -5.96015997542258 -0.215362637237219 0.203679904274437 0.690711116935568 -0.62720791854402 -0.296720198928306
1540113194.91988 -1.17978619428144 -5.96015940108335 -0.215362416888481 0.203680517112117 0.690712685591616 -0.627204567879679 -0.296723209308984
1540113194.92188 -1.1797824619271 -5.96015919152816 -0.215361825020057 0.203681196384587 0.69071413120434 -0.627201368073593 -0.296726141552427
1540113194.92388 -1.17977875925503 -5.96015934263951 -0.215360866250126 0.203681945726733 0.690715451826075 -0.62719832129836 -0.296728993113568
1540113194.92588 -1.17977508473349 -5.96015984963135 -0.215359545693145 0.203682768537411 0.690716646288947 -0.627195428698328 -0.296731761967279
1540113194.92788 -1.17977143681891 -5.96016070707738 -0.215357868935655 0.203683667981358 0.69071771417476 -0.627192690431113 -0.296734446589263
1540113194.92988 -1.17976781396023 -5.96016190893928 -0.215355842012098 0.203684646991087 0.690718655784886 -0.627190105709142 -0.296737045936957
1540113194.93188 -1.17976421460313 -5.960163448595 -0.215353471380631 0.203685708268787 0.690719472110164 -0.627187672841178 -0.296739559430432
1540113194.93388 -1.17976063719441 -5.960165318867 -0.215350763898934 0.203686854288227 0.690720164800798 -0.627185389273862 -0.296741986933294
1540113194.93588 -1.17975708018624 -5.96016751205054 -0.215347726800026 0.203688087296657 0.690720736136257 -0.627183251633257 -0.296744328733594
1540113194.93788 -1.17975354204046 -5.9601700199419 -0.215344367668078 0.203689409316705 0.690721188995187 -0.627181255766385 -0.296746585524731
1540113194.93988 -1.17975002123292 -5.96017283386669 -0.215340694414222 0.203690822148284 0.690721526825314 -0.627179396782784 -0.296748758386361
1540113194.94188 -1.17974651625776 -5.96017594470808 -0.21533671525237 0.203692327370491 0.690721753613355 -0.627177669096049 -0.296750848765309
1540113194.94388 -1.1797430256317 -5.96017934293507 -0.215332438675022 0.203693926343512 0.690721873854934 -0.62717606646539 -0.296752858456482
1540113194.94588 -1.17973954789836 -5.96018301863079 -0.215327873429078 0.20369562021052 0.690721892524496 -0.627174582037183 -0.296754789583783
1540113194.94788 -1.17973608163255 -5.96018696152068 -0.215323028491655 0.203697409899579 0.690721815045222 -0.627173208386526 -0.296756644581024
1540113194.94988 -1.17973262544458 -5.96019116100083 -0.215317913045896 0.203699296125547 0.690721647258946 -0.627171937558801 -0.296758426172846
1540113194.95188 -1.17972917798457 -5.96019560616622 -0.215312536456786 0.203701279391981 0.690721395396074 -0.627170761111224 -0.296760137355638
1540113194.95388 -1.17972573794672 -5.96020028583896 -0.215306908246962 0.203703359993033 0.690721066045506 -0.627169670154412 -0.296761781378456
1540113194.95588 -1.17972230407364 -5.96020518859659 -0.215301038072525 0.203705538015358 0.690720666124546 -0.627168655393939 -0.296763361723943
1540113194.95788 -1.17971887516065 -5.96021030280029 -0.215294935698857 0.203707813340014 0.690720202848829 -0.627167707171896 -0.296764882089255
1540113194.95988 -1.17971545006007 -5.96021561662323 -0.215288610976429 0.203710185644365 0.690719683702237 -0.627166815508454 -0.296766346366978
1540113194.96188 -1.17971202768553 -5.96022111807872 -0.215282073816618 0.203712654403983 0.690719116406812 -0.627165970143422 -0.296767758626062
1540113194.96388 -1.17970860701626 -5.96022679504857 -0.215275334167515 0.20371521889455 0.690718508892682 -0.627165160577806 -0.296769123092735
1540113194.96588 -1.17970518710143 -5.96023263531129 -0.215268401989743 0.203717878193762 0.690717869267965 -0.627164376115373 -0.296770444131436
1540113194.96788 -1.17970176706437 -5.96023862657041 -0.215261287232266 0.203720631183227 0.690717205788694 -0.627163605904202 -0.29677172622574
1540113194.96988 -1.17969834610698 -5.96024475648267 -0.215253999808202 0.203723476550372 0.690716526828723 -0.62716283897825 -0.296772973959284
1540113194.97188 -1.17969492351395 -5.96025101268634 -0.215246549570638 0.203726412790341 0.690715840849643 -0.627162064298903 -0.296774191996692
1540113194.97388 -1.17969149865707 -5.96025738282947 -0.21523894628844 0.203729438207897 0.690715156370691 -0.627161270796533 -0.296775385064505
1540113194.97588 -1.17968807099959 -5.96026385459814 -0.215231199622067 0.203732550919329 0.690714481938657 -0.627160447412053 -0.296776557932106
1540113194.97788 -1.17968464010044 -5.96027041574474 -0.215223319099386 0.203735748854347 0.690713826097795 -0.627159583138473 -0.296777715392651
1540113194.97988 -1.17968120561862 -5.9602770541162 -0.21521531409148 0.203739029757987 0.690713197359724 -0.627158667062446 -0.296778862243992
1540113194.98188 -1.1796777673174 -5.96028375768231 -0.215207193788464 0.203742391192514 0.690712604173337 -0.627157688405825 -0.296780003269603
1540113194.98388 -1.17967432506872 -5.96029051456391 -0.215198967175298 0.203745830539324 0.690712054894703 -0.627156636567211 -0.296781143219513
1540113194.98588 -1.17967087885743 -5.96029731306123 -0.215190643007597 0.203749345000842 0.690711557756969 -0.6271555011635 -0.296782286791224
1540113194.98788 -1.17966742878562 -5.96030414168208 -0.215182229787447 0.203752931602431 0.69071112084026 -0.627154272071434 -0.296783438610642
1540113194.98988 -1.17966397507689 -5.96031098917017 -0.215173735739215 0.203756587194292 0.690710752041582 -0.627152939469145 -0.296784603213
1540113194.99188 -1.17966051808069 -5.96031784453333 -0.215165168785365 0.203760308453364 0.690710459044722 -0.627151493877705 -0.296785785023783
1540113194.99388 -1.17965705827662 -5.96032469707181 -0.215156536522265 0.203764091885234 0.690710249290145 -0.627149926202668 -0.29678698833965
1540113194.99588 -1.17965359627868 -5.96033153640652 -0.215147846196007 0.203767933826036 0.690710129944901 -0.627148227775619 -0.296788217309358
1540113194.99788 -1.17965013283964 -5.96033835250729 -0.215139104678215 0.203771830444359 0.690710107872519 -0.627146390395716 -0.296789475914683
1540113194.99988 -1.1796466688553 -5.96034513572115 -0.215130318441859 0.203775777743151 0.690710189602912 -0.627144406371241 -0.296790767951342
1540113195.00188 -1.17964320536879 -5.96035187680057 -0.215121493537066 0.203779771561623 0.690710381302279 -0.627142268561139 -0.296792097009912
1540113195.00388 -1.17963974357492 -5.96035856693176 -0.215112635566937 0.203783807577163 0.69071068874301 -0.62713997041657 -0.29679346645675
1540113195.00588 -1.17963628482439 -5.96036519776287 -0.215103749663355 0.203787881307234 0.690711117273594 -0.627137506022454 -0.296794879414907
1540113195.00788 -1.1796328306282 -5.96037176143233 -0.215094840462802 0.203791988111295 0.690711671788522 -0.627134870139018 -0.296796338745052
1540113195.00988 -1.17962938266187 -5.96037825059704 -0.215085912082167 0.203796123192698 0.690712356698204 -0.627132058243353 -0.296797847026381
1540113195.01188 -1.17962594276979 -5.9603846584607 -0.215076968094563 0.203800281600608 0.690713175898883 -0.627129066570956 -0.296799406537536
1540113195.01388 -1.17962251296947 -5.96039097880202 -0.215068011505139 0.203804458231913 0.690714132742548 -0.627125892157291 -0.296801019237516
1540113195.01588 -1.17961909545592 -5.960397206003 -0.215059044726889 0.203808647833136 0.690715230006862 -0.627122532879342 -0.296802686746591
1540113195.01788 -1.17961569260586 -5.9604033350772 -0.215050069556469 0.203812845002353 0.690716469865083 -0.627118987497172 -0.296804410327218
1540113195.01988 -1.17961230698192 -5.96040936169753 -0.2150410871505 0.203817044191228 0.690717853856449 -0.62711525569481 -0.296806190865228
